2012.4,5058.45,3044.292,,red
3934.5,5092.86,1157.0208,,red
2435.3,5092.86,2656.509,,red
2814.2,5096.87,2283.119,,red
2052.1,5096.87,3044.292,,red
1788.5,5096.87,3307.872,,red
1420.2,5096.87,3676.092,,red
1384.4,5096.87,3711.96,,red
1183.1,5096.87,3913.8,,
1173.9,5096.87,3922.71,,red
900.8,5096.87,4196.1,,red
738,5096.87,4358.44,,red
697.6,5096.87,4399.2,,red
532.1,5096.87,4564.87,,red
1773.3,5130.22,3357.29,,
1844.7,5130.22,3285.004,,red
2085.2,5130.22,3044.292,,red
2846.9,5130.22,2283.119,,
3973.1,5130.22,1157.0208,,
5161.33,5161.8,0,,
645.7,5230.33,4584.08,,red
1518.2,5230.33,3711.96,,red
1872.7,5230.33,3357.29,,
1922.4,5230.33,3307.872,,red
2186.2,5230.33,3044.292,,
2947.4,5230.33,2283.119,,
704.5,5289.25,4584.08,,red
1093.2,5289.25,4196.1,,red
1196.7,5289.25,4092.04,,red
1366.1,5289.25,3922.71,,red
1374.8,5289.25,3913.8,,red
1577.4,5289.25,3711.96,,red
1931.2,5289.25,3357.29,,red
2003.5,5289.25,3285.004,,red
2244.2,5289.25,3044.292,,red
3006,5289.25,2283.119,,
4132,5289.25,1157.0208,,red
1101.3,5297.6,4196.1,,red
1520.2,5297.6,3776.27,,red
1620.4,5297.6,3676.092,,red
1635,5297.6,3661.527,,red
1989.17,5297.6,3307.872,,red
1995.8,5297.6,3301.36,,red
2640.1,5297.6,2656.509,,red
4140.1,5297.6,1157.0208,,red
5296.1,5297.6,0,,red
1524.4,5300.5,3776.27,,red
1588.7,5300.5,3711.96,,
1624.5,5300.5,3676.092,,red
4143.8,5300.5,1157.0208,,red
111.9,5342.2,5230.33,,red
1330.9,5342.2,4011.4,,red
1419.3,5342.2,3922.71,,red
1428,5342.2,3913.8,,red
1984.2,5342.2,3357.29,,red
2033.8,5342.2,3307.872,,red
2056.9,5342.2,3285.004,,red
2297.3,5342.2,3044.292,,red
2685.3,5342.2,2656.509,,red
3058.7,5342.2,2283.119,,red
4185.6,5342.2,1157.0208,,
4210.1,5367.5,1157.0208,,
5374,5375,0,,red
4217.9,5375,1157.0208,,
3491.5,5375,1883.516,,red
2718,5375,2656.509,,red
2333.3,5375,3044.292,,red
1597.7,5375,3776.27,,red
1481.7,5397,3913.8,,red
1683.4,5397,3711.96,,red
2037.9,5397,3357.29,,red
2088,5397,3307.872,,red
3113.8,5397,2283.119,,red
1092.8,5408.4,4315.22,,red
1212.5,5408.4,4196.1,,red
4264.8,5422.2,1157.0208,,red
1683,5458.9,3776.27,,red
2100.58,5458.9,3357.29,,red
2150.9,5458.9,3307.872,,red
2414,5458.9,3044.292,,red
2801.73,5458.9,2656.509,,red
3176.2,5458.9,2283.119,,
4301.7,5458.9,1157.0208,,
4344.2,5502.096,1157.0208,,red
3218.4,5502.096,2283.119,,red
2845.4,5502.096,2656.509,,red
2458.1,5502.096,3044.292,,red
2193.2,5502.096,3307.872,,red
1839.7,5502.096,3661.527,,red
1825.9,5502.096,3676.092,,red
1491.1,5502.096,4011.4,,red
1186.6,5502.096,4315.22,,red
1142.9,5502.096,4358.44,,red
496.4,5502.096,5055.69,,red
898,5548.68,4650.3,,red
1353.1,5548.68,4196.1,,red
1771.9,5548.68,3776.27,,red
1836.6,5548.68,3711.96,,red
1872.7,5548.68,3676.092,,
2191,5548.68,3357.29,,red
2247.7,5548.68,3301.36,,red
2504.4,5548.68,3044.292,,red
2891.2,5548.68,2656.509,,
3265.4,5548.68,2283.119,,
4391.5,5548.68,1157.0208,,
476.8,5573.9,5096.87,,red
1214.3,5573.9,4358.44,,red
1649.9,5573.9,3922.71,,red
1658.8,5573.9,3913.8,,red
2215.2,5573.9,3357.29,,red
2264.6,5573.9,3307.872,,red
1113.6,5594.16,4479.9,,red
1183.5,5594.16,4409.176,,red
1194.1,5594.16,4399.2,,red
1277.6,5594.16,4315.22,,red
1397.4,5594.16,4196.1,,red
1816.3,5594.16,3776.27,,red
2291.4,5594.16,3301.36,,red
2550.3,5594.16,3044.292,,red
2936.8,5594.16,2656.509,,red
3709.3,5594.16,1883.516,,red
4435.6,5594.16,1157.0208,,red
5592.83,5594.16,0,,red
444.5,5733.3,5289.25,,red
727.2,5733.3,5005.69,,red
1324,5733.3,4409.176,,red
1335,5733.3,4399.2,,red
1418.1,5733.3,4315.22,,red
1537.8,5733.3,4196.1,,red
1640.7,5733.3,4092.04,,
1819.3,5733.3,3913.8,,red
2071.7,5733.3,3661.527,,red
2376.1,5733.3,3357.29,,
2427.7,5733.3,3307.872,,red
2448.2,5733.3,3285.004,,red
2688.7,5733.3,3044.292,,
3077,5733.3,2656.509,,red
3450.3,5733.3,2283.119,,
4576.2,5733.3,1157.0208,,red
545.3,5775.76,5230.33,,red
678.6,5775.76,5096.87,,red
972.6,5775.76,4803.6,,red
1191.2,5775.76,4584.08,,red
1209.6,5775.76,4564.87,,red
1376.3,5775.76,4399.2,,red
1416.7,5775.76,4358.44,,red
1459.8,5775.76,4315.22,,red
1579.6,5775.76,4196.1,,red
1606.6,5775.76,4168.5,,red
1852.3,5775.76,3922.71,,red
1860.2,5775.76,3913.8,,red
1998.6,5775.76,3776.27,,red
2063.2,5775.76,3711.96,,red
2099.3,5775.76,3676.092,,
2417.3,5775.76,3357.29,,red
2466.2,5775.76,3307.872,,
2474.9,5775.76,3301.36,,
2730.7,5775.76,3044.292,,
3120.5,5775.76,2656.509,,
3492.9,5775.76,2283.119,,
4618,5775.76,1157.0208,,
1867.4,5783.15,3913.8,,red
4625,5783.15,1157.0208,,red
1773.3,5866.82,4093.7,,
2154.6,5866.82,3711.96,,red
2509.2,5866.82,3357.29,,
2581.5,5866.82,3285.004,,red
2822.2,5866.82,3044.292,,red
3583.4,5866.82,2283.119,,
4733.6,5892.5,1157.0208,,red
3234.1,5892.5,2656.509,,red
2846.8,5892.5,3044.292,,red
2589.3,5892.5,3301.36,,red
2584,5892.5,3307.872,,red
